Timestamp,TotalAmount,TotalInputs,TotalOutputs,Inputs,Outputs,Suspicius
1711805353,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805350,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805327,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805310,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805350,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711809025,0.03596612,1,2,"{""bc1psvrq3j53uxtw643f46e0uqrfe5p5h5uv5shsq5xa4zyw7klky7fs8u9ech"": 0.03598152}","{""bc1p8y5z4zu887nrc08thvuqgfakztjypjx9z0sm68048w8srjnvjqxq5mds66"": 0.01, ""bc1psvrq3j53uxtw643f46e0uqrfe5p5h5uv5shsq5xa4zyw7klky7fs8u9ech"": 0.02596612}",False
1711805350,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805353,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805291,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805353,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805289,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805350,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805253,3.3e-06,1,1,"{""bc1p8mgq69y6ghcp4dtx9qe2lkkqk3nje4d5ll2ul65f7d9nycduk8xqh35tnr"": 1.84e-05}","{""bc1pqzd26u0p3jw3v6d29s4v6rfnzgk54n3v98p39vveuulkucsqlvcqp0vf2u"": 3.3e-06}",False
1711805279,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805350,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805270,5.46e-06,1,1,"{""bc1p5g06qydwmazpancql9gsz29yyzestudyn7h2h7rjduzer2x82vyswpt34n"": 2.056e-05}","{""bc1prvn6hlevlltu496lg3atyajgm9cgv429cngxfklekdn7n9ltjkjspgnsal"": 5.46e-06}",False
1711805392,2.94e-06,1,1,"{""bc1p4jww7tw9t8l9ezkt9tfh6xtfz066ryu2ecd5m79jsf6tdxs5kdyqd6ztcx"": 1.684e-05}","{""bc1qluggwmv9c6sz9yh848fnt27kqrymk62tdqf9ku"": 2.94e-06}",False
1711805275,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805279,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805353,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805270,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805270,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805310,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805353,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805327,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711806853,0.00046005,1,2,"{""bc1q28qapndlvzrrs54pm53hc2kxm8pfs2u3n6qent"": 0.00047415}","{""bc1qr9j8frmzsk972t5fjcr629kz06wwr3va0q3j4f"": 8.541e-05, ""bc1q28qapndlvzrrs54pm53hc2kxm8pfs2u3n6qent"": 0.00037464}",False
1711805350,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805327,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805275,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805282,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805327,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805279,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805320,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805327,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805270,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805353,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805327,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805437,3.3e-06,1,1,"{""bc1pynzzfxvaqszz0pz42la354624xk93u3nj0dzgxz65k5h0xna73gskkqjyw"": 1.84e-05}","{""bc1pqehsqww0dnngh3czhkcu8aedcq7hlxydrn4h7ggx65plgjn7f4pqzsjzn5"": 3.3e-06}",False
1711805392,2.94e-06,1,1,"{""bc1p4jww7tw9t8l9ezkt9tfh6xtfz066ryu2ecd5m79jsf6tdxs5kdyqd6ztcx"": 1.684e-05}","{""bc1qluggwmv9c6sz9yh848fnt27kqrymk62tdqf9ku"": 2.94e-06}",False
1711805353,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711808910,0.02720177,1,2,"{""bc1pqzc6unvc0vsylez0aenqmucdnqf6tnf893qta4vcn9r4zx8e5guq6g8d0x"": 0.02721717}","{""bc1p2cy7nl42ef7sr4l0erdggrpw9hhzdg08m4kfurt2xy058epe4rns8yme4k"": 1.93e-05, ""bc1pqzc6unvc0vsylez0aenqmucdnqf6tnf893qta4vcn9r4zx8e5guq6g8d0x"": 0.02718247}",False
1711808910,3.3e-06,1,1,"{""bc1p2cy7nl42ef7sr4l0erdggrpw9hhzdg08m4kfurt2xy058epe4rns8yme4k"": 1.93e-05}","{""bc1ppg9h36ru32ycl95crhxhqfmuju6wdwrqgevtndvm2wnvpxhs8tzshpn9yk"": 3.3e-06}",False
1711805392,2.94e-06,1,1,"{""bc1p4jww7tw9t8l9ezkt9tfh6xtfz066ryu2ecd5m79jsf6tdxs5kdyqd6ztcx"": 1.684e-05}","{""bc1qluggwmv9c6sz9yh848fnt27kqrymk62tdqf9ku"": 2.94e-06}",False
1711805310,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805353,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805270,5.46e-06,1,1,"{""bc1p5g06qydwmazpancql9gsz29yyzestudyn7h2h7rjduzer2x82vyswpt34n"": 2.056e-05}","{""bc1prvn6hlevlltu496lg3atyajgm9cgv429cngxfklekdn7n9ltjkjspgnsal"": 5.46e-06}",False
1711805353,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805350,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805350,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805353,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805353,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805312,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805350,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805279,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805255,3.3e-06,1,1,"{""bc1p8mgq69y6ghcp4dtx9qe2lkkqk3nje4d5ll2ul65f7d9nycduk8xqh35tnr"": 1.84e-05}","{""bc1pqzd26u0p3jw3v6d29s4v6rfnzgk54n3v98p39vveuulkucsqlvcqp0vf2u"": 3.3e-06}",False
1711805327,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805350,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805320,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805392,2.94e-06,1,1,"{""bc1p4jww7tw9t8l9ezkt9tfh6xtfz066ryu2ecd5m79jsf6tdxs5kdyqd6ztcx"": 1.684e-05}","{""bc1qluggwmv9c6sz9yh848fnt27kqrymk62tdqf9ku"": 2.94e-06}",False
1711805350,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805289,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805270,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805350,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805270,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805350,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805327,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805309,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805312,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805327,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711806210,0.39452552,1,2,"{""bc1qtznae367r5pvmmv65n48m24uesvf3mguthy2t2"": 0.39453972}","{""3MVkmvoVqToSxsJE4rzkvTejzP1chqmBzN"": 0.02, ""bc1qrkqvanz4d6p37q0x9pwumdrex70sk5tuzyqmr7"": 0.37452552}",False
1711805312,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805327,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805275,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805270,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805327,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805392,2.94e-06,1,1,"{""bc1p4jww7tw9t8l9ezkt9tfh6xtfz066ryu2ecd5m79jsf6tdxs5kdyqd6ztcx"": 1.684e-05}","{""bc1qluggwmv9c6sz9yh848fnt27kqrymk62tdqf9ku"": 2.94e-06}",False
1711805437,3.3e-06,1,1,"{""bc1pynzzfxvaqszz0pz42la354624xk93u3nj0dzgxz65k5h0xna73gskkqjyw"": 1.84e-05}","{""bc1pqehsqww0dnngh3czhkcu8aedcq7hlxydrn4h7ggx65plgjn7f4pqzsjzn5"": 3.3e-06}",False
1711805392,2.94e-06,1,1,"{""bc1p4jww7tw9t8l9ezkt9tfh6xtfz066ryu2ecd5m79jsf6tdxs5kdyqd6ztcx"": 1.684e-05}","{""bc1qluggwmv9c6sz9yh848fnt27kqrymk62tdqf9ku"": 2.94e-06}",False
1711805439,3.3e-06,1,1,"{""bc1pynzzfxvaqszz0pz42la354624xk93u3nj0dzgxz65k5h0xna73gskkqjyw"": 1.84e-05}","{""bc1pqehsqww0dnngh3czhkcu8aedcq7hlxydrn4h7ggx65plgjn7f4pqzsjzn5"": 3.3e-06}",False
1711805275,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805291,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805253,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805350,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805327,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805439,3.3e-06,1,1,"{""bc1pynzzfxvaqszz0pz42la354624xk93u3nj0dzgxz65k5h0xna73gskkqjyw"": 1.84e-05}","{""bc1pqehsqww0dnngh3czhkcu8aedcq7hlxydrn4h7ggx65plgjn7f4pqzsjzn5"": 3.3e-06}",False
1711805327,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805279,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805392,2.94e-06,1,1,"{""bc1p4jww7tw9t8l9ezkt9tfh6xtfz066ryu2ecd5m79jsf6tdxs5kdyqd6ztcx"": 1.684e-05}","{""bc1qluggwmv9c6sz9yh848fnt27kqrymk62tdqf9ku"": 2.94e-06}",False
1711805282,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805327,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805350,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805253,3.3e-06,1,1,"{""bc1psm03mc9xtlmjqutl760jagmsf6xqmhr2vp8nhgeqn306eechrscsa7zy0d"": 1.84e-05}","{""bc1p2krpg73yzc504ux28pjtf40zfl450pvt8chyd5efga6g40qxsrtq3fe5j5"": 3.3e-06}",False
1711805327,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805279,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805327,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805327,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805350,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805392,5.46e-06,1,1,"{""bc1pkhsu2aqedl9ecs70kdghgummpx5emrj66a9pdsz530w75x275grqphsgyt"": 2.056e-05}","{""bc1pr9rtf9qxzjunk5usarre3h63sys2ul27j8d94awlxkrnvd2zwdqszs7t6k"": 5.46e-06}",False
1711805320,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805309,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805327,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805350,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
1711805270,2.94e-06,1,1,"{""bc1pgznxy8dtenptxvl65ycpg44tp8rpm6wl09qmgqrcj754aru0y9zs99udvf"": 1.684e-05}","{""bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6"": 2.94e-06}",False
